Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
814,39,73735.0,6.7778191,30.97,32.95,33.47,36.04,38.4,31.04,38.05
815,39,73735.0,6.720018,30.97,32.96,33.47,35.93,37.91,30.9,38.84
816,39,73735.0,6.9216871,30.93,32.85,33.45,35.97,38.29,30.95,38.87
817,39,73735.0,6.6399755,30.87,32.93,33.31,36.03,37.91,30.77,39.26
818,39,73735.0,6.9492511,30.94,32.95,33.39,35.91,37.74,30.85,38.42
819,39,73735.0,6.9590532,30.98,32.98,33.48,36.03,38.01,30.85,38.02
820,39,73735.0,6.7133169,30.93,32.9,33.44,35.97,38.22,30.92,38.05
821,39,73735.0,6.8150527,30.96,32.99,33.42,36.19,38.41,30.9,38.84
822,39,73735.0,6.7279314,30.96,32.96,33.41,35.98,38.8,30.78,39.26
823,39,73735.0,6.7628515,30.95,33.04,33.36,36.02,38.4,30.61,39.65
824,39,73735.0,6.7846239,30.96,33.05,33.37,35.89,38.16,30.69,38.75
825,39,73735.0,6.7978152,30.93,32.96,33.35,36.07,37.76,30.59,39.63
826,39,73735.0,6.6913783,30.97,33.01,33.4,36.15,37.62,30.68,38.75
827,39,73735.0,6.841728,30.98,32.96,33.49,36.23,37.91,30.89,38.82
828,39,73735.0,6.8947123,30.96,32.91,33.44,36.41,37.94,30.84,38.39
829,39,73735.0,6.7142129,30.96,32.94,33.45,36.62,38.06,30.87,38.25
830,39,73735.0,6.8862153,30.99,33.0,33.48,36.42,37.8,31.02,38.33
831,39,73735.0,6.8965215,30.97,32.98,33.43,36.44,38.08,31.21,37.68
832,39,73735.0,6.7988842,30.97,33.0,33.4,36.28,38.34,31.09,38.43
833,39,73735.0,6.8010149,30.91,32.89,33.38,36.19,38.61,31.14,38.36
834,39,73735.0,6.8425432,30.98,32.98,33.45,36.03,38.2,31.09,38.81
835,39,73735.0,6.977904,30.99,32.99,33.47,35.93,37.89,30.95,39.23
836,39,73735.0,6.6329354,30.88,32.98,33.3,36.1,37.85,31.06,39.46
837,39,73735.0,6.8149286,30.95,32.96,33.39,36.02,38.02,31.15,38.55
838,39,73735.0,6.8904986,30.98,33.03,33.41,36.13,38.08,31.1,37.81
839,39,73735.0,6.7990488,30.98,32.98,33.47,35.92,38.17,31.09,38.62
840,39,73735.0,6.8000743,30.98,32.99,33.42,35.97,37.84,31.01,38.83
841,39,73735.0,6.7507971,30.95,32.88,33.46,36.03,38.29,30.94,38.47
842,39,73735.0,7.0685159,30.97,32.92,33.45,36.08,38.37,30.97,38.85
843,39,73735.0,6.7123839,30.99,32.91,33.53,35.9,37.97,30.8,39.27
844,39,73735.0,6.7524415,30.98,32.88,33.51,35.84,37.83,30.62,39.65
845,39,73735.0,6.6973193,31.01,32.98,33.52,35.95,37.83,30.69,38.75
846,39,73735.0,6.9288732,30.99,32.97,33.51,36.0,38.13,30.9,38.83
847,39,73735.0,6.7414681,31.01,33.03,33.48,35.9,37.72,30.75,39.26
848,39,73735.0,6.7817798,31.0,32.99,33.51,36.02,38.05,30.92,38.85
849,39,73735.0,6.9789953,30.99,32.97,33.48,35.92,37.72,30.76,39.26
850,39,73735.0,6.6776944,30.96,32.99,33.4,36.03,37.73,30.85,38.8
851,39,73735.0,6.6342862,30.99,33.0,33.46,36.12,38.1,31.01,38.38
852,39,73735.0,6.7458849,30.98,32.97,33.49,36.03,38.2,31.03,38.43
853,39,73735.0,6.8228408,30.97,32.95,33.45,35.96,38.55,31.2,38.38
854,39,73735.0,6.9436184,30.96,32.95,33.42,35.83,38.72,31.28,38.4
855,39,73735.0,6.5973991,31.01,32.99,33.51,35.91,38.32,31.1,38.82
856,39,73735.0,6.7764752,30.98,32.9,33.51,35.96,38.0,30.94,39.21
857,39,73735.0,6.6013919,30.95,32.95,33.43,35.89,38.32,30.85,39.58
858,39,73735.0,6.8347161,30.97,32.93,33.45,35.75,38.1,30.94,38.69
859,39,73735.0,6.6591623,30.99,32.94,33.51,35.74,37.73,30.84,39.58
860,39,73735.0,6.7705813,31.0,32.98,33.51,35.85,38.08,30.89,39.13
861,39,73735.0,6.8625658,30.99,32.98,33.5,35.72,37.72,30.84,39.58
862,39,73735.0,6.7729386,31.0,32.97,33.51,35.74,37.87,30.93,38.69
863,39,73735.0,6.6813685,31.01,32.98,33.52,35.87,38.06,30.84,39.58
864,39,73735.0,6.8497806,31.03,33.01,33.55,35.89,37.87,30.93,38.69
865,39,73735.0,6.9082306,31.01,33.01,33.53,35.92,38.2,30.97,39.49
866,39,73735.0,6.8741818,30.98,32.93,33.51,36.0,38.41,30.83,39.92
867,39,73735.0,6.6862389,31.05,33.03,33.57,35.95,38.16,30.93,39.47
868,39,73735.0,6.8492087,31.04,33.01,33.57,35.95,37.99,31.04,39.01
869,39,73735.0,6.8629456,30.91,32.93,33.45,35.94,38.16,30.94,39.47
870,39,73735.0,6.8989469,31.04,33.0,33.56,35.93,37.99,31.03,38.57
871,39,73735.0,6.6533402,31.02,33.02,33.5,35.93,38.31,31.03,39.37
872,39,73735.0,6.8255711,31.03,33.05,33.51,35.82,37.99,31.03,38.48
873,39,73735.0,7.099439,31.01,33.03,33.49,35.93,37.88,31.04,39.24
874,39,73735.0,6.8851355,30.98,32.93,33.52,36.09,37.8,31.08,38.36
875,39,73735.0,6.5972903,30.93,32.93,33.47,36.17,37.63,31.04,39.23
876,39,73735.0,6.6872658,30.95,32.97,33.46,36.11,37.61,31.07,38.35
877,39,73735.0,6.8055275,30.93,32.97,33.41,36.27,37.83,31.11,39.26
878,39,73735.0,6.8926174,30.96,32.95,33.48,36.12,37.6,31.06,38.35
879,39,73735.0,6.7108573,31.01,32.99,33.5,36.2,37.93,31.12,39.15
880,39,73735.0,6.8349649,30.93,32.9,33.47,36.15,38.14,31.2,38.96
881,39,73735.0,6.8332189,31.02,32.98,33.54,36.16,37.96,31.37,39.54
882,39,73735.0,6.8143265,31.02,33.0,33.53,36.22,38.16,31.29,39.92
883,39,73735.0,6.6516355,30.89,32.91,33.38,36.19,38.03,31.11,38.91
884,39,73735.0,6.7740793,30.99,33.0,33.49,36.35,38.13,31.02,39.9
885,39,73735.0,6.7918454,30.99,32.97,33.48,36.2,38.15,30.95,38.83
886,39,73735.0,6.858464,31.0,33.05,33.45,36.27,37.68,30.97,39.89
887,39,73735.0,6.9344848,31.03,33.01,33.53,36.18,37.71,30.92,38.83
888,39,73735.0,6.7613339,31.0,33.01,33.47,36.31,37.96,30.93,39.48
889,39,73735.0,6.9758362,30.96,32.95,33.41,36.28,37.72,30.91,38.51
890,39,73735.0,6.8921398,31.0,33.01,33.46,36.16,37.95,30.92,39.44
891,39,73735.0,6.7684644,31.01,32.97,33.52,36.24,38.19,30.78,38.88
892,39,73735.0,6.7987695,30.94,32.94,33.47,36.23,37.96,30.72,38.5
893,39,73735.0,6.94408,31.01,32.95,33.53,36.27,38.19,30.8,39.5
894,39,73735.0,6.933911,31.04,32.95,33.57,36.22,37.95,30.71,38.5
895,39,73735.0,6.64149,31.06,33.03,33.57,36.14,37.87,30.58,38.63
896,39,73735.0,6.7273266,31.07,33.08,33.58,36.21,38.1,30.65,39.09
897,39,73735.0,6.8106814,31.03,33.05,33.49,36.15,37.6,30.74,39.49
898,39,73735.0,6.99131,31.07,33.07,33.58,36.25,37.64,30.69,38.49
899,39,73735.0,6.7352574,30.95,32.92,33.49,36.29,37.57,30.54,37.67
900,39,73735.0,6.7280559,30.97,32.98,33.5,36.14,37.83,30.4,38.5
901,39,73735.0,6.8937299,31.06,33.03,33.57,36.24,37.48,30.36,38.86
902,39,73735.0,6.9984672,31.06,33.06,33.57,36.06,37.68,30.51,38.27
903,39,73735.0,6.6530979,31.03,32.95,33.57,35.92,37.91,30.74,39.18
904,39,73735.0,6.8946232,31.05,33.03,33.58,36.1,37.68,30.6,38.23
905,39,73735.0,6.9311703,31.0,32.98,33.52,36.1,37.78,30.58,39.15
906,39,73735.0,6.7929714,31.03,32.99,33.54,36.09,37.42,30.57,38.89
907,39,73735.0,6.8676245,30.99,32.95,33.49,35.94,37.7,30.87,39.11
908,39,73735.0,6.7312654,31.01,32.98,33.52,35.87,37.58,30.94,38.2
909,39,73735.0,6.850206,30.86,32.87,33.37,35.98,37.82,31.03,38.75
910,39,73735.0,6.8527771,30.92,32.91,33.4,35.94,37.59,30.97,38.31
911,39,73735.0,6.9337958,30.96,32.97,33.45,35.98,37.15,31.0,38.38
912,39,73735.0,6.8003821,31.01,33.03,33.5,36.09,37.19,31.02,37.96
913,39,73735.0,6.9727716,30.95,32.93,33.41,36.03,37.4,31.05,37.34
914,39,73735.0,6.972661,30.99,32.93,33.5,36.05,37.45,30.84,37.65
915,39,73735.0,6.6472514,31.02,33.01,33.53,35.94,37.7,31.05,38.08
916,39,73735.0,6.8168571,30.88,32.97,33.38,36.1,38.06,31.11,38.16
917,39,73735.0,6.695705,31.02,33.02,33.52,35.98,37.67,31.11,38.55
918,39,73735.0,6.9682938,30.99,33.04,33.44,36.06,37.47,31.08,38.11
919,39,73735.0,6.7103024,30.99,32.99,33.49,36.0,37.69,31.12,38.55
920,39,73735.0,6.8563777,31.01,33.04,33.52,35.98,38.06,31.12,38.45
921,39,73735.0,6.8718676,31.0,33.07,33.47,35.97,37.67,31.21,39.29
922,39,73735.0,6.9730541,30.95,33.07,33.37,36.05,37.47,31.16,38.37
923,39,73735.0,6.730243,30.93,32.99,33.38,36.03,37.75,31.38,39.26
924,39,73735.0,6.7957867,30.85,33.01,33.23,35.97,37.64,31.24,38.36
925,39,73735.0,6.9441071,30.97,33.07,33.39,35.84,37.87,31.45,39.18
926,39,73735.0,6.8653299,30.96,33.0,33.39,35.85,37.38,31.39,39.6
927,39,73735.0,6.73874,30.96,33.03,33.37,36.0,37.5,31.37,38.62
928,39,73735.0,6.8308134,30.89,33.04,33.28,35.89,37.53,31.22,37.84
929,39,73735.0,6.8833524,30.99,33.07,33.44,35.97,37.81,31.12,37.91
930,39,73735.0,6.8594866,30.98,32.99,33.46,36.07,38.05,31.31,38.09
931,39,73735.0,6.7903151,30.99,33.0,33.48,36.01,37.56,31.29,38.92
932,39,73735.0,6.8080675,30.98,32.98,33.48,36.15,37.85,31.26,39.35
933,39,73735.0,6.9568174,30.89,32.93,33.37,36.04,37.72,31.21,39.63
934,39,73735.0,6.8955418,30.99,33.01,33.47,36.02,37.62,31.21,38.67
935,39,73735.0,6.8713886,30.98,33.0,33.47,35.8,37.89,31.43,38.82
936,39,73735.0,6.8408931,30.87,32.95,33.37,35.92,38.16,31.38,38.54
937,39,73735.0,6.8656899,30.96,33.02,33.43,35.8,38.54,31.37,38.61
938,39,73735.0,6.8603012,31.0,33.03,33.49,35.9,38.78,31.28,39.01
939,39,73735.0,6.9672992,30.99,33.01,33.47,35.76,38.28,31.2,39.08
940,39,73735.0,6.7948923,30.96,32.95,33.46,35.64,38.65,31.05,39.13
941,39,73735.0,6.9883909,30.95,32.92,33.44,35.79,38.26,30.91,39.21
942,39,73735.0,7.0905453,30.98,33.02,33.46,35.87,38.64,30.8,39.29
943,39,73735.0,6.6795899,30.98,32.93,33.48,35.94,39.09,30.8,39.29
944,39,73735.0,6.828609,30.96,33.03,33.39,35.86,38.64,30.78,39.27
945,39,73735.0,6.6669344,30.89,32.93,33.37,35.93,38.25,30.77,39.27
946,39,73735.0,6.8708199,30.87,32.9,33.36,35.9,38.33,30.87,38.44
947,39,73735.0,6.618054,30.9,32.9,33.42,35.76,38.64,30.77,39.26
948,39,73735.0,6.8521183,30.92,32.93,33.41,35.82,38.25,30.75,39.25
949,39,73735.0,6.885114,30.96,32.97,33.45,35.85,38.63,30.59,39.16
950,39,73735.0,6.9235861,30.95,32.9,33.43,36.02,38.24,30.44,39.47
951,39,73735.0,6.853155,30.97,32.99,33.45,35.95,38.01,30.51,38.59
952,39,73735.0,6.9102952,30.92,32.95,33.4,36.08,38.36,30.6,39.08
953,39,73735.0,6.7845748,30.99,33.02,33.48,35.91,38.03,30.58,38.66
954,39,73735.0,6.7428786,30.96,32.93,33.46,35.8,38.26,30.57,39.08
955,39,73735.0,6.6760999,31.0,33.02,33.47,35.88,38.04,30.57,38.24
956,39,73735.0,6.9354874,30.97,32.95,33.43,35.88,38.11,30.57,39.08
957,39,73735.0,6.7020854,30.95,32.99,33.38,35.95,37.79,30.57,39.43
958,39,73735.0,6.6627255,30.99,33.03,33.45,35.87,37.63,30.67,39.51
959,39,73735.0,6.8910669,31.01,33.07,33.5,35.94,37.54,30.78,38.64
960,39,73735.0,6.7511298,31.01,33.01,33.51,35.96,37.76,30.7,39.52
961,39,73735.0,6.7042924,30.94,33.0,33.44,35.93,37.53,30.78,38.64
962,39,73735.0,6.6838492,30.85,32.85,33.37,36.05,37.79,30.73,39.55
963,39,73735.0,6.7044943,31.02,33.08,33.5,35.92,37.64,30.79,38.64
964,39,73735.0,6.7203464,30.99,33.02,33.47,35.94,37.94,30.86,37.91
965,39,73735.0,6.9049484,30.83,32.83,33.33,35.94,38.19,31.01,38.64
966,39,73735.0,6.9574131,31.0,33.04,33.49,35.82,38.21,30.88,39.53
967,39,73735.0,6.7907672,30.98,32.97,33.48,35.83,37.77,30.73,39.94
968,39,73735.0,6.8211806,30.89,33.04,33.31,35.88,37.76,30.81,38.98
969,39,73735.0,6.7372184,30.86,33.02,33.28,35.8,37.65,30.93,39.03
970,39,73735.0,6.8995142,30.96,33.01,33.4,35.89,37.92,31.03,39.42
971,39,73735.0,6.7969641,30.85,32.99,33.25,35.75,37.42,30.89,39.87
972,39,73735.0,6.7594026,30.93,32.96,33.39,35.82,37.75,30.8,39.51
973,39,73735.0,6.8112506,30.92,32.97,33.33,35.68,37.41,30.71,39.93
974,39,73735.0,6.7105854,30.82,32.97,33.22,35.62,37.52,30.8,38.97
975,39,73735.0,6.8039746,30.92,32.96,33.36,35.61,37.54,30.91,38.57
976,39,73735.0,6.8685698,30.94,33.03,33.37,35.62,37.83,31.07,39.39
977,39,73735.0,6.7683326,30.89,32.98,33.34,35.57,37.36,30.94,39.49
978,39,73735.0,6.8114136,30.98,32.99,33.46,35.71,37.38,31.04,38.6
979,39,73735.0,6.7739524,30.85,32.82,33.37,35.85,37.62,30.87,38.31
980,39,73735.0,6.9584775,30.97,32.91,33.47,35.97,37.2,30.75,39.14
981,39,73735.0,6.9289211,30.98,32.91,33.5,35.77,37.49,30.79,38.32
982,39,73735.0,7.1756644,30.99,32.93,33.51,35.8,37.78,30.67,38.01
983,39,73735.0,6.932815,30.89,32.89,33.42,35.9,38.03,30.78,38.78
984,39,73735.0,6.7483024,30.89,32.93,33.36,35.81,37.64,30.76,39.6
985,39,73735.0,7.0899129,31.0,33.03,33.49,35.76,37.43,30.83,39.13
986,39,73735.0,7.0422677,30.95,32.97,33.43,35.76,37.62,31.01,38.74
987,39,73735.0,6.9013187,30.97,32.95,33.47,35.62,37.31,30.84,39.16
988,39,73735.0,7.0681443,30.83,32.83,33.35,35.74,37.6,30.89,39.18
989,39,73735.0,7.1037798,30.91,32.89,33.42,35.77,37.36,30.97,38.72
990,39,73735.0,7.5768637,30.94,32.96,33.39,35.83,37.59,31.02,39.1
991,39,73735.0,9.4691363,30.85,32.98,33.22,35.95,37.37,31.1,38.64
992,39,73735.0,6.8196663,30.95,32.92,33.43,35.98,37.59,31.23,38.64
993,39,73735.0,6.852177,30.97,32.94,33.46,36.01,37.84,31.24,39.07
994,39,73735.0,6.8726841,30.87,32.85,33.39,36.01,37.59,31.22,38.22
995,39,73735.0,6.7469457,30.98,32.96,33.5,36.0,37.83,31.24,39.07
996,39,73735.0,6.8948226,30.89,32.9,33.41,36.15,38.02,31.19,38.88
997,39,73735.0,6.7707404,30.98,32.99,33.46,36.27,38.16,31.15,39.77
998,39,73735.0,6.8794707,30.89,32.92,33.39,36.1,38.05,31.24,38.8
999,39,73735.0,6.7218643,30.98,32.97,33.46,36.03,37.82,31.25,38.41
1000,39,73735.0,6.73008,30.96,32.9,33.45,35.91,38.03,31.41,38.17
1001,39,73735.0,6.8354219,30.98,32.98,33.48,35.79,37.68,31.28,39.05
